date,white,white_elo,black,black_elo,e4e5,wke2,bke7,opening,moves
2021.03.16,leonberginkoira,1024,Rumeysa19,1001,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Nf3 Nc6 d3 Ke8 Ke1 Nd4 Nxd4 exd4 c3 dxc3 Nxc3 Nf6 Bg5 Be7 e5 Nh5 Bxe7 Qxe7 Qxh5 g6 Qh6 Qxe5 Ne4 Qxb2 Rd1 Qxa2 Be2 d5 Nf6 Ke7 Nxh7 Qa5 Rd2 Qa1 Bd1 Qe5 Re2
2021.03.16,ygrtf,1640,SantiagoReyesVzla,1632,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7
2021.03.16,Olaug,1228,TuPapaSoyYo,1232,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke1 Ke8 Nc3 Nf6 d3 d6 Bg5 Be7 Qd2 Nc6 Nf3 Bg4 Be2 d5 exd5 Nxd5 Bxe7 Ndxe7 h3 Bh5 g4 Bg6 Qe3 Nd5 Qg5 Nxc3 Qxd8 Rxd8 bxc3 f5 gxf5 Bxf5 Kd2 Ne7 Nxe5 Rd5 Ng4 h5 Ne3 Re5 Nxf5 Nxf5 d4 Re7 Rae1 Kf7 Bc4 Kf6 Rxe7 Nxe7 Kd3 Rf8 f3 Kg5 Rg1 Kh4 Rxg7 Nf5 Rxc7 Kxh3 Rxb7 Nd6 Rxa7 Rxf3 Kd2 Ne4 Ke2 Rxc3 Re7 Ng3 Kf2 Rxc4 d5 Rxc2 Ke3 Nf5 Ke4 Nxe7 d6 Re2 Kf4 Nc6 a4 Rd2
2021.03.16,Clubhuizachess,1948,RAFAELRIVERA,1556,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke3 Ke6 Bc4 Ke7 Qh5 g6 Qxe5
2021.03.16,Kapouais,1294,eaglechessnxt,1220,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Kd3 d6 Kc4 c6 Kb4 Qb6 Ka4 c5 a3 Bd7 Bb5 Qxb5
2021.03.16,SmartPopil,1845,Valladorn,1887,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Nf3 d6 Nc3 Bg4 h3 Bxf3 gxf3 g6 d3 f5 Bg5 Nf6 Nd5 Kd7 Bxf6
2021.03.16,Valladorn,1881,SmartPopil,1851,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7
2021.03.17,OliversArmy69,1161,Joel_2006,1194,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Nc3 Nc6 Nf3 Nf6 d4 d6 dxe5 dxe5 Qxd8 Kxd8 Bg5 Be7 Rd1 Bd7 Nd5 Nxd5 Bxe7 Ncxe7 exd5 c6 dxc6 Nxc6 Ke1 b6 Bb5 Kc7 c4 f6 b3 Kb7 Bxc6 Bxc6 Nh4 g5 Nf5 Bxg2 Rg1 Bh3 Ne7 h5 Ng6 Rhg8 Ne7 Rge8 Nd5 Rad8 Rg3 Be6 Rf3 f5 h3 g4 Rg3 f4 Rc3 gxh3 Kd2 Rg8 Rh1 e4 f3 e3 Ke2 Rg2 Ke1 h2 Rd3 Rg1 Rxg1 hxg1=Q Ke2 h4 Ne7 Rxd3
2021.03.17,OliversArmy69,1135,Lycanthrope19,1229,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Nf3 Ke8 Nxe5 d6 Nxf7 Qe7 Nxh8 Bg4 f3 Bh5 g4 Bg6 d3 h5 gxh5 Bxh5 Nc3 g6 Rg1 Qf6 Nd5 Qg7 Nxg6 Bxg6 Bf4 Na6 c4 c5 Qa4 Kd8 a3 Qxb2 Ke3 Qxa1 Qb5 Rb8 Bxd6 Bxd6 Rxg6 Qh8 Rxd6 Kc8 Qd7
2021.03.17,VladIPineta,1387,tommyp709,1498,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Nf3 Nc6 Ng5 Kd6 Nxf7 Kc5 Nxd8 Nxd8 Kf3 d6 d4 exd4 Be3 dxe3 Qd5 Kb6 Qb5
2021.03.17,chewbean,1438,diegodestructo,1564,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Nf3 Nc6 d3 d6 g3 Bg4 Bg2 Kd7 h3 Bxf3 Bxf3 Qf6 Re1 Nd4 Ke3 Ne7 c3 Nxf3 Qxf3 Qh6 Ke2 Qxh3 Rh1 Qe6 Na3 g6 Bh6 Bxh6 Rxh6 f5 Rah1 Raf8 Rxh7 fxe4 Qxe4 Qg4 Qxg4
2021.03.17,chewbean,1446,diegodestructo,1557,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Nf3 Nc6 g3 d6 Bg2 Bg4 h3 Bh5 Re1 f6 Kf1 Nh6 d3 Nd4 Bxh6 Qd7 Be3 Nxf3 Bxf3 Bxf3 Qxf3 Qxh3 Ke2 g6 Rh1 Qe6 Nc3 Bg7 Nd5 Kd7 Bh6 Bxh6 Rxh6 c6 Nc3 Raf8 Rah1 f5 Rxh7 Rxh7 Rxh7 Rf7 Rxf7 Qxf7 exf5 gxf5 g4 f4 Ne4 Qxa2 g5 Qxb2 g6 Qxc2 Nd2 Qa2 Qg4 Ke7 Qg5 Kf8 Qf6 Kg8 Qxd6 b5 Qxe5 b4 Qxf4 b3 Qh6 b2 Qh7 Kf8 g7 Kf7 g8=Q Kf6 Qxa2 b1=Q Qxb1 Kg5 Qbb7 Kf6 Qxc6 Ke5 Qhh6 Kd4 Qcg6 Ke5 Qgg5 Kd4 Qhh4 Kc3 Qc5 Kb2 Qhb4
2021.03.17,Shrshy,1203,ShivanshiVerma,1170,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke3 Ke6 f4 f6 g4 g6 h4 h6 d4 d6 c4 c6 b4 b6 a4 a6 Ke2 Ke7 Ke1 Ke8 c5 exd4 cxb6 Qxb6 b5 Qc5 bxc6 Qb6 a5 Qxc6 h5 Qxe4 Be2 Qxf4 g5 fxg5 hxg6 Ke7 g7 Rh7 gxf8=Q Qxf8 Kd2 Qd8 Ke1 Qxa5 Kf1 Qxa1 Na3 d3 Bxd3 d5 Bxh7 Nf6 Bg6 h5 Rxh5 Bg4 Rxg5 Bh5 Bxh5 Nxh5 Rxh5 Kf7 Rxd5 Qh8 Bb2
2021.03.17,DarnitWhy,738,jerrylion101,878,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 d4 f6 Ke3 exd4 Kxd4 Nc6 Kd5 f5 e5 d6 exd6 cxd6 Qe1 Kf7 Qe6 Bxe6
2021.03.17,Marouanefauzi,1027,mrphcrpt,1050,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Nc3 Ke8 Ke1 Nf6 Nf3 d6 g3 Nbd7 Bg2 Be7 Ke2 Nc5 d3 c6 Re1 Kd7 Bg5 Kc7 Kf1 Be6 a4 Rc8 Kg1 Kb8 a5 a6 b4 Ncd7 Ne2 d5 Nd2 Bxb4 Rb1 Bxa5 Rb2 b5 Ra2 d4 Qa1 Bxa2 Qxa2 Bxd2 Rd1 Bxg5 Qxa6 Qb6 Re1 Qxa6 Rb1
2021.03.17,AlphaPlatinum,1799,OldBenoniOnly,1766,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke3 Ke6 Kd3 Kd6 Kc3 Kc6 Kb3 Kb6 Kc4 Ka5 Kd5 Kb4 Kxe5 Kc5 Kf5 Kd4 Kf4 Kc5 Ke5 Kc6 Kd4 Kd6 Kc4 Ke5 Kc3 Kxe4 Kc4
2021.03.17,bka98,859,George1409,951,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke3 Nf6 Nh3 b6 f3 g6 Ng5 Bb7 d3 Nc6 f4 exf4 Kxf4 Bh6 h4 Bxg5 hxg5 d5 gxf6 Kxf6 e5 Nxe5 Qe2 Re8 Qd1 g5 Kg3 Rh8 Rh6 Kg7 Qh5 Ng6 Qxg5 Qxg5 Bxg5 Rae8 Kh2 Re5 Rh5 h6 Bf6 Kxf6 Rxe5 Kxe5 Nc3 h5 Re1 Kd6 Nb5 Kc5 Nxa7 h4 d4 Kxd4 Rd1 Kc5 a3 Nf4 b4 Kd6 c4 h3 Be2 Nxe2
2021.03.17,upadhyayheet042,1187,Pierrechak,1189,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 f3 f6 d3 Nc6 c4 Ke8 Nc3 d6 Nd5 f5 exf5 Bxf5 Nh3 Nd4 Ke1 c6 Ne3 d5 cxd5 cxd5 Nxf5 Nxf5 Qb3 Nf6 Qxb7 Bd6 Qc6 Qd7 Qxa8 Qd8 Qxd8 Kxd8
2021.03.17,yuugen_rei,1436,immark,1420,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Nf3 Ke8 Ke1 Nc6 Bb5 a6 Bxc6 dxc6 Nxe5 Bc5 Qf3 Nf6 c3 Qd6 d4 Ba7 Nc4 Qd8 h3 h6 e5 Nd5 Nbd2 b5 Ne3 Be6 Qg3 g6 Ne4 Ke7 Nxd5 cxd5 Nf6 c6 Qh4 Kf8 Bxh6 Rxh6 Qxh6 Ke7 Qg5 Qa5 Nxd5 Kd7 Qe7 Kc8 Qf8 Kb7 Qe7 Kb8 Qe8 Kb7 Qe7 Kb8 Nf6 Bd5 Nd7 Kb7 Nc5 Kb6 Nd7 Kc7 Nf6 Kb8 Nxd5 cxd5 Qd6 Kc8 Qxd5 Qc7 Qxa8 Qb8 Qc6 Qc7 Qe8 Qd8 Qxd8 Kxd8 Kd2 Ke7 Rae1 Ke6 f4 Bb6 Rhf1 a5 b4 axb4 cxb4 Bc7 a3 Bd8 Rc1 Be7 Rc7 f6 Rb7 fxe5 fxe5 g5 Rxb5 Bf8 Rb6 Kd7 Rxf8 Kc7 Rg6 Kb7 Rf7 Kb8 Rg8
2021.03.17,MorsomtNavn,1379,bongclouddraw,1409,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Nf3
2021.03.17,Multajek,1141,SCMudur,1132,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke1 Ke8 d4 f6 dxe5 fxe5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 b3 Bb4 Nbd2 Bc3 Rb1 Nf6 Bb2 Bxb2 Rxb2 Rf8 Nxe5 Bg4 Nxg4 Nxg4 Qxg4 Qd6 Qf4 Rxf4 Rf1 Rd8 g3 Qxd2
2021.03.17,SCMudur,1138,Multajek,1135,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke1 Ke8 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Nxd5 Na3 Be6 Nb5 Qxg5 Nxc7 Nxc7 Bxe6 Nxe6 h4 Qg6 Qf3 Ned4 Qd5 Nxc2 Kd1 Nxa1 Re1 Rd8 Qb5 Nc2 Re2 Rd7 Rxe5 Be7 Rc5 N6d4 Rxc2 Qg4 Ke1 Nxb5 Rc8 Bd8 d3 Nd4 Bg5 Qe2
2021.03.17,mrcomplexxx,1343,rssphd,1354,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7
2021.03.17,PaytonM34,685,HydroOwl,829,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke1 Nc6 Nc3 Nf6 Bc4 d6 g4 Bxg4 f3 Bh5 b3 Nd4 Nge2 Bxf3 Nd5 Nxd5 Bxd5 Nxe2 Bc4 Bxh1 Bxe2 d5 exd5 Qxd5 d4 exd4 c3 Qg2 cxd4 Qg1 Bf1 Qxh2 Ba3 Kd8 b4 Qg3 Kd2 Qf4 Kd3 Bf3 Be2 Be4 Kc3 Qe3 Bd3 Bf3 Qf1 Be4 Qxf7 Qxd3 Kb2
2021.03.17,mssnipa,1567,Vectim,1601,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Nf3 Nc6 g3 Nf6 d3 b6 Bg2 Bb7 Re1 h6 Rf1 g5 Re1 g4 Nh4 Nh5 Kf1 f5 Nxf5 Ke6 Qxg4 Nf6 Nc3 Nxg4 f4 Nxh2 Kg1 Ng4 fxe5 Ncxe5 Bf4 Bd6 Nd4 Kf6 Bxe5 Bxe5 Nf3 Bxc3 bxc3 d5 d4 dxe4 Nh4 Qd6 Rf1 Kg5 Rf5
2021.03.17,CFN-2265,1305,chackoman15379,1309,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7
2021.03.17,kateryna,2750,Rustools,2444,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Nf3 d6 d4 exd4 Nxd4 Nf6 f3 g6 Kf2 Bg7 Nc3 Re8 Be3 Kf8 Qd2 Nc6 Rd1 Bd7 g3 Nxd4 Bxd4 Kg8 Bg2 Bc6 Rhe1 Nd7 Kg1 Bxd4 Qxd4 Qf6 Qd2 Ne5 Qe2 a6 f4 Nd7 Qf2 Qg7 Qd4 Qxd4 Rxd4 Re7 Kf2 Rae8 h3 f5 Re2 fxe4 Bxe4 Nf6 Bxc6 Rxe2 Nxe2 bxc6 Nc3 c5 Ra4 Rb8 b3 Rb6 g4 Kf7 Kf3 c6 h4 Nd5 Ne4 Ke6 Ng5 Kd7 Nxh7 Nc3 Rc4 Nxa2 Re4 Nc3 Nf6 Kd8 Re8 Kc7 h5 gxh5 gxh5 Nb5 h6 Nd4 Kg4
2021.03.17,sarperen2004,1282,MouldyVinegar,827,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7
2021.03.17,Master0Magic,1579,Haccler,1472,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Nc3 Nc6 d3 f6 Nf3 Kf7 Be3 Nge7 Kd2 d6 Be2 Be6 Qf1 g5 Rd1 b6 Kc1 Nb4 b3 Qd7 Qe1 Qc6 Nd5 Nxa2 Kb2 Bxd5 exd5 Qxd5 Kxa2 a5 d4 a4 Kb2 axb3 cxb3 exd4 Bc4 Bg7 Bxd4 Ra7 Bxd5 Nxd5 h4 Rha8 hxg5 Ra2 Kc1 Nb4 gxf6 Rc2 Kb1 Raa2 Qe7 Kg6 Nh4 Kh5 Nf3 Kg6 Qxg7 Kf5 Qg5 Ke4 Rhe1 Re2 Rxe2 Rxe2 Re1 Rxe1 Nxe1 Kxd4 Qf4 Kc5 f7 Nd5 Qc4
2021.03.17,l3ard,792,shinedpanda,754,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 b3 Nc6 d3 Nf6 Bg5 d5 exd5 Qxd5 c4 Bg4 f3 Qd4 fxg4 Qxa1 Nf3 Qxa2 Nbd2 Rd8 Qb1 Qxb1 Nxb1 h6 Bh4 g5 Bf2 Nxg4 Bc5 Ke6 h3 Bxc5 hxg4 e4 Rxh6 Rxh6 Nxg5 Ke7 Nxe4 Re6 Kd2 Rxe4 Kc3 Re1 Nd2 Bd4 Kc2 Nb4
2021.03.17,Gmalperen05,1260,TheKart,1121,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7
2021.03.17,AlanZoloev,1042,BilalYlmz7,885,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Nf3 Nf6 Ke1 Ke8 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7 Ke1 Ke8 Ke2 Bc5 Nc3 d6 Ke1 Nfd7 Bb5 c6 Ba4 d5 exd5 Kf8 dxc6 bxc6 Bxc6 Nb6 Bxa8 f5 Nxe5 Qf6 f4 Ke8 Qh5 Kf8 Nd3 g6 Qh6 Qg7 Qxg7 Kxg7 Nxc5 Nxa8 Nd5 Be6 Nxe6 Kf7 Ng5 Ke8 b3 Nc6 Ba3 h6 Ne6 Kd7 Nc5 Kd6 Nb4 Kxc5 c3 Re8 Kf1 Nb6 d4 Nxd4 cxd4 Kxd4 Nc6 Kd5 Nb4 Kc5 Rc1 Kb5 Nd3 Ka6 Rc6 Rd8 Nb4 Kb5 Rf6 Rd1 Kf2 Rxh1 Rxg6 Rb1 Rxh6 Ra1 Rh5 Rxa2 Kg3 Rxa3 Rxf5 Kxb4 h4 Rxb3 Kg4 a5 h5 a4 h6 a3 h7 a2 h8=Q a1=Q Qxa1
2021.03.17,philhobs,1450,Ya__Boy,1386,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Qe1 Qe8 Kd1 Kd8 Nf3 Nc6 Nc3 Nf6 Bc4 d6 d3 Be6 Bxe6 Qxe6 Be3 Nd4 Nxd4 exd4 Bxd4 Qg4 Qe2 Qxg2 Re1 Qxh2 b3 c5 Bxf6 gxf6 Nd5 Qe5 Nc7 Kxc7 Kd2 Bh6 Kd1 Qxa1
2021.03.17,philhobs,1449,Ya__Boy,1385,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Qe1 Qe8 Kd1 Kd8 Bc4 d6 Nf3 Be6 b3 Bxc4 bxc4 Nf6 Nc3 Nc6 Bb2 Nd4 Nxd4 exd4 Nd5 Nxe4 Bxd4 Nc5 Rb1 Qxe1 Rxe1 b6 d3 Kd7 f4 Re8 g3 Rxe1 Kxe1 Be7 Kd2 Re8 Re1 Bf8 Rxe8 Kxe8 Nxc7 Kd7 Nd5 f6 h3 Na4 a3 Nb2 Bxb2 Be7 Bd4 h6 g4 g5 fxg5 fxg5 Bg7 Kc6 Bxh6 a5 Nxe7 Kc5 Nd5 b5 Kc3 bxc4 dxc4 Kc6 Ne7 Kc5 Nf5 Kc6 Bf8 d5 cxd5 Kxd5 Ne3 Ke4 Nc4 Kf3 Nxa5 Kg2 Nc4 Kxh3 a4 Kxg4 a5 Kf3 a6 g4 a7 g3 a8=Q Kf2 Qe4 g2 Qe3 Kf1 Bc5 g1=Q Qxg1 Ke2 Qe3 Kd1 Qd2
2021.03.17,Ya__Boy,1359,philhobs,1458,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Qe1 Qe8 Kd1 Kd8 Bc4 Nc6 d3 f6 Nc3 Nge7 Be3 d6 b3 Bg4 Kc1 b6 f3 Bd7 Nd5 Nxd5 Bxd5 Rc8 Kb2 Be6 Rc1 Bxd5 exd5 Nd4 Bxd4 exd4 Qxe8 Kxe8 Re1 Kd7 Nh3 Re8 Rxe8 Kxe8 Re1 Kd7 Nf4 Be7 Ne6 Re8 Nxg7 Rg8 Ne6 Rxg2 Nxc7 Rxh2 Ne6 a5 Nxd4 h5 Nb5 h4 Nc3 h3 Ne4 Rg2 Rh1 h2 Kc3 f5 Nd2 Bf6 d4 Bg5 Nf1 Bf4 Nxh2 Bxh2 Re1 Bf4 Kb2 Rd2 Rb1 Rxd4 a4 Rd2 Ka3 Rf2 c4 Rxf3 Re1 Rf2 Rg1 Bd2 Rg7 Kd8 Rb7 Bb4
2021.03.17,Krawumperl,1415,iammo,1404,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 d4 d6 d5 Nf6 Nc3 Qd7 Nf3 Kd8 g3 Qe8 Bg2 Na6 Re1 Nc5 Kf1 Bg4 h3 Bxf3 Qxf3 Kd7 a3 Rd8 b4 Na6 Qf5 Ke7 Nb5 Qd7 Qxd7 Nxd7 Nxa7 c6 dxc6 bxc6 Nxc6 Ke8 Nxd8 Kxd8 h4 Nf6 Bh3 d5 exd5 Nxd5 Rd1 Nc7 Bb2 Bd6 c4 Ke7 cxd5 Rd8 Re1 Kf6 f4 Re8 Bd7 Re7 fxe5 Bxe5 Bxe5 Rxe5 Rxe5 Kxe5 Re1 Kxd5 Re7 Ne6 Rxf7 Kc4 Bxe6 Kb5 Rxg7 Ka4 Ra7 Kb5 Rxh7
2021.03.17,Eldar1707,912,Pelgrimm,1026,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke1 Ke8 Ke2 Nf6 Ke1 Nxe4 Qg4 d5 Bb5 Bd7 Bxd7 Nxd7 d3 Nef6 Qf5 g6 Qg5 Be7 c4 dxc4 dxc4 Nb6 b3 c5 Nf3 e4 Ne5 h6 Qg4 h5 Qh4 Bd6 Bg5 Bxe5 Bxf6 Bxf6 Qxe4 Qe7 f3 Qxe4 fxe4 Bxa1 Kf1 Nd7
2021.03.17,lesclaypoolsucks,1412,bongclouddraw,1437,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7
2021.03.17,kostasp76,1860,cagatayulusoy,1846,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 d4 f6 d5 Kf7 Be3 b6 Ke1 Bb7 Be2 c6 c4 Bb4 Nc3 Ne7 Nf3 cxd5 cxd5 Ba6 Bxa6 Nxa6 a3 Bxc3 bxc3 Nc5 Bxc5 bxc5 Kf1 d6 Kg1 Ng6 g3 h5 Nh4 Nxh4 gxh4 f5 Qf3 f4 Rb1 Qxh4 Rb7 Kf6 Kf1 Rad8 Rg1 g5 Qd1 g4 Qa4 Qh3 Ke1 Qxc3 Kf1 Qd3 Kg2 Qh3 Kh1 Qf3 Rg2 h4 Qxa7 Rhf8 Rh7 Qd1 Rg1 Qf3 Rg2
2021.03.18,joel_chess,1190,introspectio,1242,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Nf3 Nc6 d4 d6 dxe5 dxe5 Qxd8 Kxd8 Nc3 Bg4 h3 Bh5 g4 Bg6 Be3 Nf6 Nd5 Nxd5 exd5 Nb4 Nxe5 Ke7 c3 Nxd5 Nxg6 fxg6 Bg2 Nxe3 fxe3 Re8 Bxb7 Kf7 Bd5 Kf6 Rhf1 Kg5 Rad1 Bc5 b4 Bxe3 Kf3 Rhf8 Kg2 Rxf1 Rxf1 Rd8 Rd1 h5 Kg3 hxg4 hxg4 Kf6 a4 Ke5 Bf3 Rxd1 Bxd1 Bd2 c4 Bxb4 g5 Kf5 Kh4 Bd6 Bc2 Kf4 Bxg6 Ke5 Be8 Kf4 Kh5 Bf8 g6 Kf5 Kh4 Kf6 Kg4 Ke7 Bf7 Kf6 Kf4 Ke7 Ke4 Kd6 Kd4 Kc6 Ke5 Kd7 Kd5 c6 Kd4 Kd6 Kc3 c5 a5 Kc6 Kb3 Kd6 a6 Kc6 Ka4 Kb6 Kb3 Be7 Be8 Bf8
2021.03.18,intj_17,1459,chancecake,1461,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke3 Ke6 Kf3 Kf6 Kg4 d6 Kh5 g6 Kh4 Ke6 Kg3 Qg5 Kf3 Qf4 Ke2 Qxe4
2021.03.18,chancecake,1467,intj_17,1453,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke3 Ke6 Kf3 Kd6 Kg4 Kc5 d3 Qe8 Be3 Kb4 Qd2 Kb5 Nc3 Kc6 Nf3 d5 Kg3 h5 d4 h4 Nxh4 Qe7 Bb5 Kd6 dxe5 Kxe5 Bf4 Kf6 Bg5 Ke5 Bf4 Ke6 Qxd5 Kf6 e5 Qxe5 Qxe5
2021.03.18,intj_17,1448,chancecake,1472,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke3 Ke6 Kf3 Kf6 Ke3 Ke6 Kd3 Kd6 Kc4 Kc6 d4 d6 dxe5 b5 Kb3 Ba6 a4 Nd7 axb5 Bxb5 Qd5 Kb6 Qxb5
2021.03.18,chancecake,1466,intj_17,1454,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Kd3 Ke6 Kc4 Kf6 Kb3 d5 exd5 Qxd5 c4 Qa5 a3 Bd7 Nc3 b5 Ka2 bxc4 Bxc4 Nc6 Nf3 Nb4 Kb1 Bf5 Bd3 Bxd3 Qc2 Bxc2
2021.03.18,intj_17,1460,chancecake,1460,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke3 Ke6 Kd3 Kd6 Kc4 Kc6 d4 b5 Kc3 d6 a4 a6 axb5 axb5 Rxa8 Ba6 d5 Kd7 Na3 Nf6 Bxb5 Bxb5 Nxb5 Nxe4 Kb3 Nxf2 Qh5 g6 Qf3 Nxh1 Qxf7 Be7 Bg5 Nf2 Bxe7 Qxe7 Qxf2 Qg5 Qf7 Qe7 Qxe7 Kxe7 Nf3 e4 Nfd4 Re8 Nc6 Kd7 Rxb8 Re5 Nxe5 dxe5 Rh8 e3 Nc3 e4 Rxh7 Kd6 Rh3 Kc5 Rxe3 Kd4 Rxe4 Kc5 Re7 Kd6 Rg7 c5 Rxg6 Ke5 h4 Kd4 h5 c4 Kb4 Ke3 h6 Kd2 h7 Kxc2 h8=Q Kxb2 Qa8 Kc2 Qa2 Kd3 Rg3 Kd4 Qd2 Ke5 Re3 Kd6 Ne4 Kc7 d6 Kc6 d7 Kb7 d8=Q Kc6 Q2d5
2021.03.18,roshuleskoandrei,1981,OsamaMoh,2009,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 f4 f5 d4 d5
2021.03.18,atak_12,1630,capcap001,1626,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Nf3 Nc6 Nc3 Nf6 b3 d6 Bb2 Bg4 d3 Qd7 Qd2 Re8 Kd1 Kd8 Ke2 Kc8 Re1 Kb8 Kd1 g6 Kc1 h5 Kb1 Bh6 Qe2 Nd4 Qd1 d5 h3 Bxf3 gxf3 Qc6 exd5 Nxd5 Nxd5 Qxd5 Bc1 Nxf3 Bg2 Nd2 Bxd2 Qxg2 Bxh6 Rxh6 d4 Qxf2 dxe5 Rhh8 e6 fxe6 Qd7 Rd8 Qxe6 a6 Rhf1 Qg2 Rf7 Rd2 Rc1
2021.03.18,Kipperkipkip,940,sryrzgr,1016,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 d3 Nc6 Bg5 f6 Bh4 g5 Bg3 h5 h4 g4 f4 d6 f5 Bh6 Kf2 b6 c3 Bb7 d4 exd4 cxd4 d5 exd5 Qxd5 Nc3 Qxf5 Nf3 Rd8 Bxc7 Rd7 Bg3 Nxd4 Bd3 Bxf3 Re1 Be4 Kg1 Kf7 Bxe4 Qf4 Bxf4 Nf3 gxf3 Rxd1 Rexd1 Ne7 Rd7 Re8 Bd5 Kg6 Ne4 Bxf4 Nd6 Bxd6 Rxd6 g3 Kg2 Nf5 Rd7 Re2 Kf1 g2 Kxe2 g1=Q Rxg1
2021.03.18,DionDenzelAdvincula,1772,Husse1n,1775,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7
2021.03.18,ThienBuu,745,sharud,828,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 d3 Nc6 Nd2 Nf6 c3 d6 Qc2 Be6 Ngf3 g5 b4 Bh6 a3 Rg8 Bb2 g4 Nh4 Bxd2 Kxd2 h5 Be2 a5 b5 Nb8 a4 c6 c4 cxb5 axb5 Qb6 Nf5 Kd7 Ba3 Qxf2 Nxd6 Qxg2 Rhf1 Qxh2 Rxf6 Rg6 Rxf7 Bxf7 Nxf7 Rf6 Nxe5 Ke6 Nxg4 Qf4 Ne3 Qe5 Rf1 Rxf1 Bxf1 Nd7 Bh3 Kf6 Nd5 Kg5 Be7 Kg6 Qc1 Qg3 Bf5 Kf7 Bxd7 Rg8 Qf1 Kg6 Qf6 Kh7 Bf5 Rg6 Qf7 Kh6 Bxg6 Qxg6
