date,white,white_elo,black,black_elo,opening
2021.03.19,Ahad2800,1569,Mastaba,1604,"Bongcloud Attack"
2021.03.19,Sreerookie,963,Amira_2012,1007,"Bongcloud Attack"
2021.03.19,Ercan2011,1928,Fastkarov,1810,"Bongcloud Attack"
2021.03.19,Mlack,1426,fabio4chess,1453,"Bongcloud Attack"
2021.03.19,bongclown69,1029,Ernestoirigoyen,972,"Bongcloud Attack"
2021.03.19,Zebrodsky,1044,juandbl93,1045,"Bongcloud Attack"
2021.03.19,Lex_ElPato,2179,ferplus,2215,"Bongcloud Attack"
2021.03.19,bongclown69,988,Olezhqa88,932,"Bongcloud Attack"
2021.03.19,intj_17,1447,alpharay3443,1478,"Bongcloud Attack"
2021.03.19,Qysan,1557,DenisZakharov321,1572,"Bongcloud Attack"
2021.03.19,samuel_nyborg2010,1348,adam_2009,1342,"Bongcloud Attack"
2021.03.19,NoobChess213,1400,salamander2,1372,"Bongcloud Attack"
2021.03.19,yunus5647378383,1306,Nisa0193,1693,"Bongcloud Attack"
2021.03.19,postx,1861,MagicianFromRiga1,1868,"Bongcloud Attack"
2021.03.19,rensah,1675,Fran444,1672,"Bongcloud Attack"
2021.03.19,rensah,1681,RxDx,1705,"Bongcloud Attack"
2021.03.19,thomasmatcham,1441,KshMalek,1436,"Bongcloud Attack"
2021.03.19,thomasmatcham,1447,Carlwall007,1455,"Bongcloud Attack"
2021.03.19,hilfigertout,1369,NND1001,1355,"Bongcloud Attack"
2021.03.19,BashedBish,1172,bucky-bo,1163,"Bongcloud Attack"
2021.03.19,JohnnyBongcloud,1230,MaCaSc,1222,"Bongcloud Attack"
2021.03.19,PolskiPonczeq,1205,A73000889DENIS,1274,"Bongcloud Attack"
2021.03.19,yltey,904,NurAinKamila,783,"Bongcloud Attack"
2021.03.19,Neadekvat,1981,Mr-Daoud,1974,"Bongcloud Attack"
2021.03.19,PolskiPonczeq,1196,Tomelden,1205,"Bongcloud Attack"
2021.03.19,guillermojoseherrera,1054,allenarias,1141,"Bongcloud Attack"
2021.03.19,thomasmatcham,1450,RenaCrack,1477,"Bongcloud Attack"
2021.03.19,zabut,1502,Cantinflas777,1536,"Bongcloud Attack"
2021.03.19,PolskiPonczeq,1200,ali0yildiz,1184,"Bongcloud Attack"
2021.03.19,zabut,1503,Cantinflas777,1535,"Bongcloud Attack"
2021.03.19,PolskiPonczeq,1217,ali0yildiz,1174,"Bongcloud Attack"
2021.03.19,IronSummit,1563,notfe,1517,"Bongcloud Attack"
2021.03.19,PEDROBZANIN,1065,miguelcarvalh00,1206,"Bongcloud Attack"
2021.03.19,Plusultra86,1687,alexeyga72,1658,"Bongcloud Attack"
2021.03.19,happyidiot1,1849,markozx,1077,"Bongcloud Attack"
2021.03.19,ppoddd,1075,Uday-12-123,1049,"Bongcloud Attack"
2021.03.19,Alterace,857,A9b8,896,"Bongcloud Attack"
2021.03.19,happyidiot1,1849,markozx,1077,"Bongcloud Attack"
2021.03.19,oussama410,1601,jore1011,1566,"Bongcloud Attack"
2021.03.19,Tuchkovigor,1018,semut_kecil,1856,"Bongcloud Attack"
2021.03.19,Tuchkovigor,1018,Ankit-Bhati,1816,"Bongcloud Attack"
2021.03.19,VK6569,1259,evt123,1248,"Bongcloud Attack"
2021.03.19,hilfigertout,1369,Tegshsaikhan07,1351,"Bongcloud Attack"
2021.03.19,Helbert008,1278,ivancm92,1305,"Bongcloud Attack"
2021.03.19,RokasP,1639,dim66,1513,"Bongcloud Attack"
2021.03.19,cared13,1260,DownsATron9000,1290,"Bongcloud Attack"
2021.03.19,Sidgeo,1344,Aderod,1349,"Bongcloud Attack"
2021.03.19,DragosG,1197,aaplefresh,1210,"Bongcloud Attack"
2021.03.19,AlexanderRook,884,Lumter,857,"Bongcloud Attack"
2021.03.19,ksevket,1573,ferbil,1527,"Bongcloud Attack"
2021.03.19,baby_fishing,2061,JavierG1004,1286,"Bongcloud Attack"
2021.03.19,ElenaVladimirovich,1500,yusfkcali,1421,"Bongcloud Attack"
2021.03.19,Sardarbek-Nurdinuulu,2076,ChessNewsKg,2169,"Bongcloud Attack"
2021.03.19,ksevket,1566,whatcowegg,1576,"Bongcloud Attack"
2021.03.19,ksevket,1572,ptdexter68,1613,"Bongcloud Attack"
2021.03.19,ksevket,1571,liamd266,1437,"Bongcloud Attack"
2021.03.19,Sreerookie,962,larseses,944,"Bongcloud Attack"
2021.03.19,jjij,1666,alexsandar,1680,"Bongcloud Attack"
2021.03.19,Fraan42,958,seddik-mlk,1000,"Bongcloud Attack"
2021.03.19,andrea-cuellar,1260,JuanCarlosVS,1249,"Bongcloud Attack"
2021.03.19,b0ogyman,1615,Mingorevulgo,1614,"Bongcloud Attack"
2021.03.19,frenchbaguette1943,1573,ramborue,1555,"Bongcloud Attack"
2021.03.19,frenchbaguette1943,1449,mertang2,1432,"Bongcloud Attack"
2021.03.19,cevdetk,1570,Pofe,1570,"Bongcloud Attack"
2021.03.19,b0ogyman,1460,Aboutera,1450,"Bongcloud Attack"
2021.03.19,BashedBish,1165,Agraj05,1134,"Bongcloud Attack"
2021.03.19,KingSac99,2542,G0DZILLA,2540,"Bongcloud Attack"
2021.03.19,Dimitri_F,624,LUTU3AJJN,713,"Bongcloud Attack"
2021.03.19,l3ard,778,Nanotubes,874,"Bongcloud Attack"
2021.03.19,cevdetk,1553,ZiehDeinDing,1457,"Bongcloud Attack"
2021.03.19,umutcanyesil,1466,Majd7014,1509,"Bongcloud Attack"
2021.03.19,charliekm,1196,zaza324,1195,"Bongcloud Attack"
2021.03.19,cevdetk,1558,gflick1000,1560,"Bongcloud Attack"
2021.03.19,arya8abhishek,1337,shraddha2001,1079,"Bongcloud Attack"
2021.03.19,littlegoof,1141,Mike-D,1144,"Bongcloud Attack"
2021.03.19,AlmostEpiC,1069,Wicho_Osu,1052,"Bongcloud Attack"
2021.03.19,msanii,1992,wanyoo,1845,"Bongcloud Attack"
2021.03.19,ilhamiak,2093,chess_vinayak,2118,"Bongcloud Attack"
2021.03.19,arqammohamedd,1483,breah,1584,"Bongcloud Attack"
2021.03.19,msanii,2004,wanyoo,1838,"Bongcloud Attack"
2021.03.19,Monkey_D_Luffy15,1451,diggler123456,1495,"Bongcloud Attack"
2021.03.19,rowxn,910,usampo,862,"Bongcloud Attack"
2021.03.19,rowxn,915,d_ot,929,"Bongcloud Attack"
2021.03.19,Gudetamwa,1079,anuragchess1,960,"Bongcloud Attack"
2021.03.19,KingMatthew75,1160,juanalzate,1114,"Bongcloud Attack"
2021.03.19,KingMatthew75,1070,Sweed711,917,"Bongcloud Attack"
2021.03.19,Tabostor,1923,Adan_Simeulue,1904,"Bongcloud Attack"
2021.03.19,c2h4,1630,Scooped,1630,"Bongcloud Attack"
2021.03.19,wojciechkowalik,1478,Nazzarah,1498,"Bongcloud Attack"
2021.03.19,cared13,1250,GiNiO,1273,"Bongcloud Attack"
2021.03.19,brooklyn_chess,1657,DrDrunkenTal,1624,"Bongcloud Attack"
2021.03.19,akarborneo,1641,Said_Banos,1575,"Bongcloud Attack"
2021.03.19,yasemingcl,1208,meetvGM,1277,"Bongcloud Attack"
2021.03.19,sinsta666,1518,AmmarSajjid,1479,"Bongcloud Attack"
2021.03.19,colourcomplex,2040,fulleyeninbabasi,1954,"Bongcloud Attack"
2021.03.19,pythonjunior,1647,d0rian,1627,"Bongcloud Attack"
2021.03.19,NightshadeTheNoob,1009,Zakly,995,"Bongcloud Attack"
2021.03.19,Huzaifa_Rashid,1501,HajiBabayev,1505,"Bongcloud Attack"
2021.03.19,thomasmatcham,1475,cumhur,1493,"Bongcloud Attack"
2021.03.19,majitozapateroa,827,Paul901,832,"Bongcloud Attack"
2021.03.19,amonmusicx,874,Olezhqa88,905,"Bongcloud Attack"
2021.03.19,andreamars,1795,xdrxs,1748,"Bongcloud Attack"
2021.03.19,echooo212,859,Larcom,743,"Bongcloud Attack"
2021.03.19,kmort48,1201,shvedprod,1209,"Bongcloud Attack"
2021.03.19,dpatr004,1401,cakalmete,1395,"Bongcloud Attack"
2021.03.19,mikki3101,1148,Tima-Fedy,1154,"Bongcloud Attack"
2021.03.19,ksevket,1521,fabiensh,1490,"Bongcloud Attack"
2021.03.19,hanstt,1485,eldeljar,1550,"Bongcloud Attack"
2021.03.19,ksevket,1520,Naipeman,1436,"Bongcloud Attack"
2021.03.19,Misho109,1170,maxi_pfluaga19,1104,"Bongcloud Attack"
2021.03.19,hilfigertout,1369,WLHeida,1369,"Bongcloud Attack"
2021.03.19,ksevket,1518,emilios_zeneli,1523,"Bongcloud Attack"
2021.03.19,Rehber1,1649,jessikka,1658,"Bongcloud Attack"
2021.03.19,Rehber1,1656,Amanida,1606,"Bongcloud Attack"
2021.03.19,khmar,1002,alexanderbruvik,1006,"Bongcloud Attack"
2021.03.19,RMB99,1698,Joseph101519,1853,"Bongcloud Attack"
2021.03.19,cevdetk,1552,Black1988,1580,"Bongcloud Attack"
2021.03.19,CarlosSuricato,1496,gulfRAWW,1502,"Bongcloud Attack"
2021.03.19,Niko121212,1283,serranovich,1291,"Bongcloud Attack"
2021.03.19,Giogioia,1259,spiritualmasterhome,1239,"Bongcloud Attack"
2021.03.19,cevdetk,1565,Cengizhanuzundemir,1559,"Bongcloud Attack"
2021.03.19,coolestplayer50,1909,oxotnik-N1,1916,"Bongcloud Attack"
2021.03.19,from_russia_withlove,998,sashaaa_mks,1116,"Bongcloud Attack"
2021.03.19,Abhinav094155,979,Brainbiter,1020,"Bongcloud Attack"
2021.03.19,olivert8002,1034,Zerosix0606,1030,"Bongcloud Attack"
2021.03.19,Rublik55,1500,Bolaman,1317,"Bongcloud Attack"
2021.03.19,l3ard,791,theDustyWizard,906,"Bongcloud Attack"
2021.03.19,SeyreDur,1920,SzanownyPanInzynier,1871,"Bongcloud Attack"
2021.03.19,cevdetk,1577,KrossSer,1547,"Bongcloud Attack"
2021.03.19,l3ard,778,colombia123,812,"Bongcloud Attack"
2021.03.19,ya_es_mate,1879,DenzelGabriel,1824,"Bongcloud Attack"
2021.03.19,Phoenicopterus,2034,Behzad1986,1949,"Bongcloud Attack"
2021.03.19,cevdetk,1565,KrossSer,1560,"Bongcloud Attack"
2021.03.19,roman312,1108,roboticjosh,1279,"Bongcloud Attack"
2021.03.19,l3ard,771,Conidoni,702,"Bongcloud Attack"
2021.03.19,l3ard,777,Ajulkl,927,"Bongcloud Attack"
2021.03.19,NoobMate90,1038,mueller115,1071,"Bongcloud Attack"
2021.03.19,cared13,1243,ismail65,1354,"Bongcloud Attack"
2021.03.19,James-0,1429,Hercules_Pelegris,1432,"Bongcloud Attack"
2021.03.19,hiivt,1321,Platzhirsch63,1294,"Bongcloud Attack"
2021.03.19,Didici12,2504,SterSter_01,2440,"Bongcloud Attack"
2021.03.19,lIlIllIlllIl,1165,berkaykose6,1123,"Bongcloud Attack"
2021.03.19,l3ard,771,Spo1ondogache,694,"Bongcloud Attack"
2021.03.19,postx,1865,dennis67,1800,"Bongcloud Attack"
2021.03.19,Jcrisss8,945,SAROlarieE,946,"Bongcloud Attack"
2021.03.19,FinegoldElitism,1385,B_Fisher,1382,"Bongcloud Attack"
2021.03.19,cared13,1251,citrushaps,1238,"Bongcloud Attack"
2021.03.19,ElPinchess,694,damradncr,769,"Bongcloud Attack"
2021.03.19,GabrielUmbaritaPandi,1574,aillynescobarpandi,1281,"Bongcloud Attack"
2021.03.19,lIlIllIlllIl,1187,Ishmex,1152,"Bongcloud Attack"
2021.03.19,danzetto,923,MrBandicoot,943,"Bongcloud Attack"
2021.03.19,lIlIllIlllIl,1199,CJUPIKEDTHEWRONGHOUS,1197,"Bongcloud Attack"
2021.03.19,Rick191177,1142,Aerton,1173,"Bongcloud Attack"
2021.03.19,pimpek420,957,djibril_1,1022,"Bongcloud Attack"
2021.03.19,Sqqr,1206,Comrian,1202,"Bongcloud Attack"
2021.03.19,pimpek420,917,LisboaF,768,"Bongcloud Attack"
2021.03.19,danzetto,910,Frank-J-Marshall,877,"Bongcloud Attack"
2021.03.19,aschim,1271,Urmia_AZ,1338,"Bongcloud Attack"
2021.03.19,dadi075,877,anyonee,857,"Bongcloud Attack"
2021.03.19,shuggie_otis,2168,MassivePackage,2208,"Bongcloud Attack"
2021.03.19,Arbano,958,Lamus97,927,"Bongcloud Attack"
2021.03.19,Arbano,952,CjLukaa,956,"Bongcloud Attack"
2021.03.19,dav3199,2062,tuna59,1998,"Bongcloud Attack"
2021.03.19,Kidonez,1673,nikolai83,1673,"Bongcloud Attack"
2021.03.19,TGLT,1751,frizon,1630,"Bongcloud Attack"
2021.03.19,Rogerdeacardoso,1300,Edboi,1267,"Bongcloud Attack"
2021.03.20,IsoHQ,1325,izaq77brasil,1226,"Bongcloud Attack"
2021.03.20,TGLT,1818,Huseyin3458,1579,"Bongcloud Attack"
2021.03.20,Redwingo,1172,FT1907,1221,"Bongcloud Attack"
2021.03.20,ALISZON2603,979,SAICO18,747,"Bongcloud Attack"
2021.03.20,Marouanefauzi,1027,amine,1060,"Bongcloud Attack"
2021.03.20,SuperScorpion490,688,Unai_brk,1011,"Bongcloud Attack"
2021.03.20,baarb,668,kilodranmasterofweed,819,"Bongcloud Attack"
2021.03.20,Marouanefauzi,1034,backbone31,971,"Bongcloud Attack"
2021.03.20,Prof_Butter,1421,welatucar,1484,"Bongcloud Attack"
2021.03.20,hilfigertout,1363,Pedroa2502,1445,"Bongcloud Attack"
2021.03.20,fitman2021,1773,Welingt0n,1770,"Bongcloud Attack"
2021.03.20,Cristovam,1488,DeLapGBN,1545,"Bongcloud Attack"
2021.03.20,maltecer,1116,viceversace,1012,"Bongcloud Attack"
2021.03.20,tezer2d,1120,Toro1976,1136,"Bongcloud Attack"
2021.03.20,an8yroldkid,1612,Claudio1414,1571,"Bongcloud Attack"
2021.03.20,dav3199,2056,BongArdiente,2054,"Bongcloud Attack"
2021.03.20,jorge__martins,1359,Luis_vicente,1265,"Bongcloud Attack"
2021.03.20,EruditeDemigod,1242,masaqui,1229,"Bongcloud Attack"
2021.03.20,QaisaraSkpS,1521,OLIVEIRA13,1916,"Bongcloud Attack"
2021.03.20,matt_goblue,1226,psbs21,1109,"Bongcloud Attack"
2021.03.20,Tari_saman475,1671,snaptoslothrop,1670,"Bongcloud Attack"
2021.03.20,lIlIllIlllIl,1205,JonArbuckle1,1191,"Bongcloud Attack"
2021.03.20,kaiser_radolf_iv,1014,luis_alveroni,1001,"Bongcloud Attack"
2021.03.20,EruditeDemigod,1247,FAED_al_SAAD,1261,"Bongcloud Attack"
2021.03.20,galahadsass,1500,JohnnyTheHouseElf,1575,"Bongcloud Attack"
2021.03.20,TheVulcanLogic,1432,TUNTUN123,1440,"Bongcloud Attack"
2021.03.20,iAmOmega,2283,Jansoldier,1969,"Bongcloud Attack"
2021.03.20,galahadsass,1042,TriggaHappe,1056,"Bongcloud Attack"
2021.03.20,galahadsass,966,zokoli,945,"Bongcloud Attack"
2021.03.20,wassap520,2247,Romio30,2198,"Bongcloud Attack"
2021.03.20,aminedh2,1693,bvlong,1652,"Bongcloud Attack"
2021.03.20,javier_vargas_mtz,822,MahathiArun,864,"Bongcloud Attack"
2021.03.20,danzetto,897,Selchuk0,938,"Bongcloud Attack"
2021.03.20,danzetto,905,Malacoidohebraico,927,"Bongcloud Attack"
2021.03.20,javier_vargas_mtz,822,DEDEYOU,782,"Bongcloud Attack"
2021.03.20,Sreerookie,957,sheller19,893,"Bongcloud Attack"
2021.03.20,Peko_Peko_Peko,1260,vijayl,1274,"Bongcloud Attack"
2021.03.20,MohammedSonu,1157,fankiedj,1069,"Bongcloud Attack"
2021.03.20,Peko_Peko_Peko,1261,vijayl,1274,"Bongcloud Attack"
2021.03.20,igunes,1373,POB_21,1470,"Bongcloud Attack"
2021.03.20,Dearborn,1027,kosta22,958,"Bongcloud Attack"
2021.03.20,Geekazodium,671,mohamed546,728,"Bongcloud Attack"
2021.03.20,Super_Nova_Cat,1659,zedly,1687,"Bongcloud Attack"
2021.03.20,Nihilist_Ideology,1670,Nolo13,1648,"Bongcloud Attack"
2021.03.20,Sreerookie,951,Borisis,920,"Bongcloud Attack"
2021.03.20,Geekazodium,688,muhammad_farhan,782,"Bongcloud Attack"
2021.03.20,Geekazodium,697,Patrikbb,708,"Bongcloud Attack"
2021.03.20,Nesvunema,1641,K3n2,1716,"Bongcloud Attack"
2021.03.20,savaii,1300,stachelino,1324,"Bongcloud Attack"
2021.03.20,YSTNM,1500,ShehNgaMati,1546,"Bongcloud Attack"
2021.03.20,Siddd_321,1079,SHarifiYasna88,1087,"Bongcloud Attack"
2021.03.20,LaximeMachierVagrave,1600,Msqs313,1587,"Bongcloud Attack"
2021.03.20,savaii,1300,rotovirus,1238,"Bongcloud Attack"
2021.03.20,Meetmdg,1216,izzet19,1210,"Bongcloud Attack"
2021.03.20,Sch3me,778,dealboy,780,"Bongcloud Attack"
2021.03.20,Kristof2010,2039,behzad51,2055,"Bongcloud Attack"
2021.03.20,Super_Nova_Cat,1674,Walter008,1665,"Bongcloud Attack"
2021.03.20,Jiggie,1808,raegenius,1819,"Bongcloud Attack"
2021.03.20,weird_chicken4,1241,fadel-chess,1457,"Bongcloud Attack"
2021.03.20,kutty181,1971,hansolo11,1967,"Bongcloud Attack"
2021.03.20,deniz_er3,1049,MgX123,1139,"Bongcloud Attack"
2021.03.20,sricharan-8,1748,Joachim99,1748,"Bongcloud Attack"
2021.03.20,ishallwooopyoass,1825,Starz2020,1900,"Bongcloud Attack"
2021.03.20,ishallwooopyoass,1815,Mnz1995,1823,"Bongcloud Attack"
2021.03.20,wassap520,2441,musashino,2387,"Bongcloud Attack"
2021.03.20,ishallwooopyoass,1808,julio_rodolfo1,1762,"Bongcloud Attack"
2021.03.20,DaSalmonBoy,1087,Sunflower007,1133,"Bongcloud Attack"
2021.03.20,bumblebee9,989,Dacoco_Cristophere13,1046,"Bongcloud Attack"
2021.03.20,D2theKey,600,steve9402,679,"Bongcloud Attack"
2021.03.20,udespo511,1954,skrbic,1915,"Bongcloud Attack"
2021.03.20,KingHunter19,1931,GrogIV,1934,"Bongcloud Attack"
2021.03.20,Crazzy_Train,2059,MoDiSpain,1988,"Bongcloud Attack"
2021.03.20,wassap520,2434,MiqoManukyan2001,2025,"Bongcloud Attack"
2021.03.20,x_p3a_ln9,1589,ashakila,1614,"Bongcloud Attack"
2021.03.20,cgRi,1167,Met08,1197,"Bongcloud Attack"
2021.03.20,takshildalal,1208,uufffffffffffffff,1173,"Bongcloud Attack"
2021.03.20,AvenueX,1173,majkell0,1088,"Bongcloud Attack"
2021.03.20,AlrightPlayer12345,1461,Mikzar10,1459,"Bongcloud Attack"
2021.03.20,stepladder,951,Ahmetmelih2013,963,"Bongcloud Attack"
2021.03.20,deepak291002,1747,srinithi1503,964,"Bongcloud Attack"
2021.03.20,wassap520,2467,ettoremenotti,2379,"Bongcloud Attack"
2021.03.20,LuBum,1177,Wiki_kashi123,1135,"Bongcloud Attack"
2021.03.20,wassap520,2471,Vitaliy_87,2324,"Bongcloud Attack"
2021.03.20,sangu99,1640,AndreykaAnd,1633,"Bongcloud Attack"
2021.03.20,LuBum,1176,Lu-is,1191,"Bongcloud Attack"
2021.03.20,assemini,1301,pouchol,1356,"Bongcloud Attack"
2021.03.20,SplendidLouse,1013,BurgundyMole,999,"Bongcloud Attack"
2021.03.20,AvenueX,1022,hverdin98,788,"Bongcloud Attack"
2021.03.20,Rick191177,1142,soumen778,1163,"Bongcloud Attack"
2021.03.20,Nabil_Sbihi,1319,FideliOne,1274,"Bongcloud Attack"
2021.03.20,RGNPPr,1068,Protu,1058,"Bongcloud Attack"
2021.03.20,from_russia_withlove,1001,uos1729,1018,"Bongcloud Attack"
2021.03.20,gustavo1981,1963,MeiND,1731,"Bongcloud Attack"
2021.03.20,cgRi,1160,Selinyi,1146,"Bongcloud Attack"
2021.03.20,RGNPPr,1068,Ahmed_saad65,1094,"Bongcloud Attack"
2021.03.20,RGNPPr,1081,PaPii777,1196,"Bongcloud Attack"
2021.03.20,qfddrtzn7,1710,AutsajderUe,1809,"Bongcloud Attack"
2021.03.20,commutator,1864,nbgd,1901,"Bongcloud Attack"
2021.03.20,jbell87,1774,gretttman,1712,"Bongcloud Attack"
2021.03.20,Magnum_Karlson,1713,bryxnt,1690,"Bongcloud Attack"
2021.03.20,hilfigertout,1364,Krujero,1352,"Bongcloud Attack"
2021.03.20,ksevket,1514,sidjak,1523,"Bongcloud Attack"
2021.03.20,SaturiSakaki,1132,dyk12345,1070,"Bongcloud Attack"
2021.03.20,hilfigertout,1365,Fizzydrinx,1372,"Bongcloud Attack"
2021.03.20,Cirko_Mcentovic,1721,Juliocib1,1627,"Bongcloud Attack"
2021.03.20,james_zhou,1059,RyanJH,1067,"Bongcloud Attack"
2021.03.20,james_zhou,1048,MrMayer,1073,"Bongcloud Attack"
2021.03.20,mim4701,973,LouayBadri,996,"Bongcloud Attack"
2021.03.20,Magnum_Karlson,1719,akj,1814,"Bongcloud Attack"
2021.03.20,wassap520,2494,Player711,2435,"Bongcloud Attack"
2021.03.20,james_zhou,1043,Th1eFu,1035,"Bongcloud Attack"
2021.03.20,james_zhou,996,Nikita_0209,1019,"Bongcloud Attack"
2021.03.20,wassap520,2502,Sailor7,2404,"Bongcloud Attack"
2021.03.20,james_zhou,943,drichert,824,"Bongcloud Attack"
2021.03.20,james_zhou,928,drichert,839,"Bongcloud Attack"
2021.03.20,EfePasha07,942,vahab-1266,939,"Bongcloud Attack"
2021.03.20,MxR02,1167,ObiWanKaNoBi16,1238,"Bongcloud Attack"
2021.03.20,Magnum_Karlson,1727,Rodion_C_1,1749,"Bongcloud Attack"
2021.03.20,benzarah,1804,Felkin-ahn,1798,"Bongcloud Attack"
2021.03.20,C0ochieman,1124,Kadireren214,1104,"Bongcloud Attack"
2021.03.20,Magnum_Karlson,1733,Mike_Rudkovsky,1741,"Bongcloud Attack"
2021.03.20,wassap520,2516,halit1740,1591,"Bongcloud Attack"
2021.03.20,vinagre01,1302,NeverSettleCastle,1246,"Bongcloud Attack"
2021.03.20,hilfigertout,1359,Anassicleto,1312,"Bongcloud Attack"
2021.03.20,Rodhirejab,1761,fendyshukeri,1594,"Bongcloud Attack"
2021.03.20,gulfRAWW,1496,jonyD,1503,"Bongcloud Attack"
2021.03.20,noobslayer6942069,1040,Asgore_x,1023,"Bongcloud Attack"
2021.03.20,thomasmatcham,1465,surya53189,1427,"Bongcloud Attack"
2021.03.20,Magnum_Karlson,1752,bazarsooq,1813,"Bongcloud Attack"
2021.03.20,terjun_lombong_2,1793,fendyshukeri,1592,"Bongcloud Attack"
2021.03.20,danzetto,911,Abhinav094155,919,"Bongcloud Attack"
2021.03.20,danzetto,918,daringcake,816,"Bongcloud Attack"
2021.03.20,gulfRAWW,1485,Ravenold,1566,"Bongcloud Attack"
2021.03.20,gulfRAWW,1475,jalaleddine,1500,"Bongcloud Attack"
2021.03.20,PIRVINX,1116,bart8,1092,"Bongcloud Attack"
2021.03.20,DavidPoghosyan,753,Lebsie,730,"Bongcloud Attack"
2021.03.20,Riswandi,1713,johnalok,1706,"Bongcloud Attack"
2021.03.20,stepladder,952,AfraaChess,1048,"Bongcloud Attack"
2021.03.20,Rishivenkataraman,2015,mike1989arb,2018,"Bongcloud Attack"
2021.03.20,kingpossessed,873,nickcantrell,828,"Bongcloud Attack"
2021.03.20,squirrel36,1333,simonknapp257,1409,"Bongcloud Attack"
2021.03.20,Yudansha_Blue_Steel,1269,Oluwajoba100,1264,"Bongcloud Attack"
2021.03.20,RidwanMaulanaRiyadi,1197,tuannguyen31031999,1301,"Bongcloud Attack"
2021.03.20,kingpossessed,812,mehmetalp66,886,"Bongcloud Attack"
2021.03.20,I_love_chess24,1080,Green_Ninja8192,1101,"Bongcloud Attack"
2021.03.20,XnaytartX,994,Yes_its_9_inces,975,"Bongcloud Attack"
2021.03.20,rochbr,860,Shailaja_5,949,"Bongcloud Attack"
2021.03.20,dpachn03,1413,Nicea,1467,"Bongcloud Attack"
2021.03.20,Paguarax,1500,koneva75,1344,"Bongcloud Attack"
2021.03.20,TunisianProdigy,1362,DarkPeur,1406,"Bongcloud Attack"
2021.03.20,Sree_Venkatesh,1677,SantiagoRiveira,1638,"Bongcloud Attack"
2021.03.20,TunisianProdigy,1358,vidyach,1318,"Bongcloud Attack"
2021.03.20,TunisianProdigy,1351,bluesy125,1359,"Bongcloud Attack"
2021.03.20,Sreerookie,968,Pjoter2k21,952,"Bongcloud Attack"
2021.03.20,rochbr,883,limingdao,811,"Bongcloud Attack"
2021.03.20,QaisaraSkpS,1463,Lenin0922,1232,"Bongcloud Attack"
2021.03.20,Super_Nova_Cat,1709,nicatali26,1674,"Bongcloud Attack"
2021.03.20,rochbr,895,murray192,888,"Bongcloud Attack"
2021.03.20,Super_Nova_Cat,1703,SH_87,1701,"Bongcloud Attack"
2021.03.20,lukasz98,1562,Haris666,1583,"Bongcloud Attack"
2021.03.20,Nabil_Sbihi,1340,msbsbihi,1339,"Bongcloud Attack"
2021.03.20,rochbr,893,Foreversecond,947,"Bongcloud Attack"
2021.03.20,TunisianProdigy,1364,brbrs55,1482,"Bongcloud Attack"
2021.03.20,mastarita23,1167,lukakajfes,1161,"Bongcloud Attack"
2021.03.20,TunisianProdigy,1373,Kolinx01,1395,"Bongcloud Attack"
2021.03.20,arsham8787,679,mohamed2020202020,614,"Bongcloud Attack"
2021.03.20,miller34,2119,motlolobir,2101,"Bongcloud Attack"
2021.03.20,tae_egit_tobol,1491,jovip53,1412,"Bongcloud Attack"
2021.03.20,hairysean,1170,Rookonthehook,1150,"Bongcloud Attack"
2021.03.20,Rick191177,1142,HAPPYCOWBAY00,1142,"Bongcloud Attack"
2021.03.20,MNMN08MNMN,1582,nqxa,1573,"Bongcloud Attack"
2021.03.20,cared13,1235,evralear,1329,"Bongcloud Attack"
2021.03.20,Finn_RSK,1765,gsn,1730,"Bongcloud Attack"
2021.03.20,Jimmi95,1272,Patroclitoris,1365,"Bongcloud Attack"
2021.03.20,Jimmi95,920,Jacopro,1091,"Bongcloud Attack"
2021.03.20,TunisianProdigy,1373,TashaLi,1392,"Bongcloud Attack"
2021.03.20,Jimmi95,826,useless9,798,"Bongcloud Attack"
2021.03.20,BHQ,1401,marji0,1437,"Bongcloud Attack"
2021.03.20,hilfigertout,1353,sukrugul,1334,"Bongcloud Attack"
2021.03.20,tsog0,1280,awtsgegege,1249,"Bongcloud Attack"
2021.03.20,jasonf7,1013,MinatoAti12,1041,"Bongcloud Attack"
2021.03.20,HikarusDad,1004,jamie629,1128,"Bongcloud Attack"
2021.03.20,BALLDOZER,1321,aloksun1,1343,"Bongcloud Attack"
2021.03.20,Rublik55,1650,AliRIZA1907,1477,"Bongcloud Attack"
2021.03.20,Rick191177,1121,sk24_12_2020,1180,"Bongcloud Attack"
2021.03.20,TechDrag,1298,rathis_sacco,1352,"Bongcloud Attack"
2021.03.20,thomasmatcham,1458,gregor7421,1449,"Bongcloud Attack"
2021.03.20,Michael_Goliath,1090,BruederFabi,1078,"Bongcloud Attack"
2021.03.20,dimio79,1492,SirLamboJr,1476,"Bongcloud Attack"
2021.03.20,Abhinav094155,908,tonyisgay123,936,"Bongcloud Attack"
2021.03.20,Selimanedendougui,1049,umutada28,1042,"Bongcloud Attack"
2021.03.20,maestromjd,1480,Zulfar1964,1492,"Bongcloud Attack"
2021.03.20,Akys00,1025,KKhalista,749,"Bongcloud Attack"
2021.03.20,xadhoom,1111,Masood59,1064,"Bongcloud Attack"
2021.03.20,chess144,1904,shaurin9,1878,"Bongcloud Attack"
2021.03.20,PiyonaMAT,1062,Ankush009,1042,"Bongcloud Attack"
2021.03.20,NihilVEVO,705,Voytal,618,"Bongcloud Attack"
